species_id,version_id,language_id,flavor_text
895,33,4,"有學者認為牠的手臂是
古代龍寶可夢頭部的形狀。
但這個學說尚未被證實。"
895,33,5,"Une théorie stipule que ses bras ont la forme
de la tête d’un Pokémon Dragon des temps
anciens, mais aucune preuve ne l’atteste."
895,33,6,"Einer unbestätigten Theorie zufolge sind seine
Arme wie der Kopf eines urzeitlichen
Drachen-Pokémon geformt."
895,33,7,"Cierta teoría afirma que la forma de sus brazos
representa la cabeza de un Pokémon dragón
ancestral, aunque esto no ha podido verificarse."
895,33,8,"Si ipotizza che le sue braccia abbiano la forma
della testa di un antico Pokémon di tipo Drago,
ma non esistono prove certe."
895,33,9,"An academic theory proposes that Regidrago’s
arms were once the head of an ancient dragon
Pokémon. The theory remains unproven."
895,33,11,"腕の　形は　古代の　ドラゴン
ポケモンの　頭という　学説も
あるが　証明されていない。"
895,33,12,"有一种未经证实的学术说法
认为它手臂的形状
是古代龙宝可梦的头，"
895,33,14,"Cierta teoría afirma que la forma de sus brazos
representa la cabeza de un Pokémon dragón
ancestral, aunque esto no ha podido verificarse."
895,34,1,"ぜんしんが　ドラゴンエネルギーの
けっしょう。　すべての　ドラゴン
ポケモンの　ちからを　もつらしい。"
895,34,3,"온몸이 드래곤 에너지의
결정체다. 모든 드래곤포켓몬의
힘을 가지고 있는 듯하다."
895,34,4,"全身是由龍之能量的結晶
打造而成。據說牠擁有
所有的龍寶可夢的力量。"
895,34,5,"Son corps est entièrement composé de cristaux
d’énergie draconique. Il possèderait les pouvoirs
de tous les Pokémon Dragon."
895,34,6,"Sein ganzer Körper besteht aus kristallisierter
Drachen-Energie. Es soll über die Kräfte aller
Drachen-Pokémon verfügen."
895,34,7,"Todo su cuerpo es una gema de energía dragón
cristalizada. Se cree que posee los poderes de
todos los Pokémon dragón."
895,34,8,"Il suo corpo è formato da energia Drago
cristallizzata. Pare che possieda i poteri
di tutti i Pokémon di tipo Drago."
895,34,9,"Its body is composed of crystallized dragon
energy. Regidrago is said to have the powers of
every dragon Pokémon."
895,34,11,"全身が　ドラゴンエネルギーの
結晶。　すべての　ドラゴン
ポケモンの　力を　持つらしい。"
895,34,12,"整个身体是龙之能量的
结晶。据说它拥有
所有龙宝可梦的能力。"
895,34,14,"Todo su cuerpo es una gema de energía dragón
cristalizada. Se cree que posee los poderes de
todos los Pokémon dragón."
896,33,1,"ひづめから　きょうりょくな　れいきを
はなつ。　ほしいものは　なんでも
ちからずくで　うばう　あばれんぼう。"
896,33,3,"발굽에서 강력한 냉기를 발산한다.
원하는 것은 무엇이든
힘으로 빼앗는 폭군."
896,33,4,"會從蹄子釋放出強烈的寒氣。
性情暴躁，只要是自己想要
的東西，就會強行去搶奪。"
896,33,5,"Violent au point de s’emparer de tout ce qu’il
désire par la force, ce Pokémon est capable
de libérer un puissant air glacial de ses sabots."
896,33,6,"Aus seinen Hufen verströmt es eisige Kälte.
Dieses ungestüme Pokémon nimmt sich alles,
was es will, mit roher Gewalt."
896,33,7,"Libera un potente vaho gélido por las pezuñas.
Un ser violento que no duda en tomar a la fuerza
todo cuanto desea."
896,33,8,"Rilascia una potente aria gelida dagli zoccoli.
È impetuoso e prende con la forza tutto ciò
che vuole."
896,33,9,"Glastrier emits intense cold from its hooves.
It’s also a belligerent Pokémon—anything it
wants, it takes by force."
896,33,11,"蹄から　強力な　冷気を
放つ。　欲しいものは　なんでも
力尽くで　奪う　暴れん坊。"
896,33,12,"会从蹄子释放出强力的冷气。
性格粗暴，只要是自己想要的
东西，就会竭尽全力去抢夺。"
896,33,14,"Libera un potente vaho gélido por las pezuñas.
Un ser violento que no duda en tomar a la fuerza
todo cuanto desea."
896,34,1,"すさまじい　かいりきの　もちぬし。
かおを　おおう　こおりの　マスクは
ダイヤモンドの　１００ばい　かたい。"
896,34,3,"굉장한 괴력을 가졌다.
얼굴을 덮는 얼음 마스크는
다이아몬드보다 100배 단단하다."
896,34,4,"擁有十分驚人的怪力。
遮住臉部的冰面罩比
鑽石還要堅硬１００倍。"
896,34,5,"Ce Pokémon à la force hors du commun porte
un masque composé de glace cent fois plus
solide que le diamant."
896,34,6,"Das Gesicht dieses außergewöhnlich starken
Pokémon wird von einer Maske aus Eis bedeckt,
die hundertmal härter als Diamant ist."
896,34,7,"Cuenta con una fuerza física sobrecogedora.
La máscara de hielo que le cubre el rostro es
cien veces más dura que el diamante."
896,34,8,"È dotato di una forza incommensurabile.
La maschera di ghiaccio che gli ricopre il muso
è cento volte più dura del diamante."
896,34,9,"Glastrier has tremendous physical strength, and
the mask of ice covering its face is 100 times
harder than diamond."
896,34,11,"凄まじい　怪力の　持ち主。
顔を　覆う　氷の　マスクは
ダイヤモンドの　１００倍　硬い。"
896,34,12,"拥有十分惊人的怪力。
戴在脸上的冰之面罩
硬度是钻石的１００倍"
896,34,14,"Cuenta con una fuerza física sobrecogedora.
La máscara de hielo que le cubre el rostro es
cien veces más dura que el diamante."
897,33,1,"しかく　いがいの　ごかんを　つかい
ようすを　さぐる。　けられたものは
たましいを　ぬかれてしまうという。"
897,33,3,"시각 이외의 오감을 사용해서
동태를 살핀다. 발에 차인 자는
영혼이 빠져나가 버린다고 한다."
897,33,4,"會利用視覺之外的感官
去探測周圍的狀況。據說
被牠踢到時靈魂就會出竅。"
897,33,5,"Il se sert de tous ses sens pour se repérer, sauf
celui de la vue. Un coup de ses sabots suffirait
à séparer l’âme du corps de sa cible."
897,33,6,"Um sein Umfeld zu erkunden, nutzt es all seine
Sinne – bis auf den Sehsinn. Wer von Phantoross
getreten wird, verliert angeblich seine Seele."
897,33,7,"Examina su entorno con todos los sentidos, salvo
la vista. Se dice que sus coces son capaces de
robarle el alma a quien las recibe."
897,33,8,"Sonda l’area circostante con tutti i suoi sensi,
esclusa la vista. Si narra che chi subisce i suoi
calci venga privato dell’anima."
897,33,9,"It probes its surroundings with all its senses save
one—it doesn’t use its sense of sight. Spectrier’s
kicks are said to separate soul from body."
897,33,11,"視覚　以外の　五感を　使い
様子を　探る。　蹴られたものは
魂を　抜かれてしまうという。"
897,33,12,"使用视觉以外的五感探索
周围的情况。据说如果
被它踢到，就会灵魂出窍。"
897,33,14,"Examina su entorno con todos los sentidos, salvo
la vista. Se dice que sus coces son capaces de
robarle el alma a quien las recibe."
897,34,1,"やみよを　かけぬけ　ねているものの
せいめいエネルギーを　すいとる。
こどくと　せいじゃくを　このむ。"
897,34,3,"어두운 밤을 달리며 잠든 자의
생명 에너지를 흡수한다.
고독과 정적을 좋아한다."
897,34,4,"在漆黑的夜裡奔馳，吸取
正在睡覺的生物的生命能量。
喜愛孤獨與寂靜。"
897,34,5,"Ce Pokémon friand de silence et de solitude
galope à travers les ténèbres nocturnes
et aspire l’énergie vitale des êtres endormis."
897,34,6,"Es galoppiert durch die finstere Nacht und
absorbiert die Lebensenergie der Schlafenden.
Phantoross bevorzugt Einsamkeit und Stille."
897,34,7,"Amante de la quietud y la soledad, galopa por
las tinieblas nocturnas absorbiendo la energía
vital de toda criatura que esté durmiendo."
897,34,8,"Galoppa nelle notti buie assorbendo l’energia
vitale delle creature addormentate.
Ama la solitudine e la quiete."
897,34,9,"As it dashes through the night, Spectrier absorbs
the life-force of sleeping creatures. It craves
silence and solitude."
897,34,11,"闇夜を　駆けぬけ　寝ているものの
生命エネルギーを　吸い取る。
孤独と　静寂を　好む。"
897,34,12,"在黑暗的夜晚中奔跑，吸取
正在睡觉的生物的生命能量。
喜欢孤独和静寂。"
897,34,14,"Amante de la quietud y la soledad, galopa por
las tinieblas nocturnas absorbiendo la energía
vital de toda criatura que esté durmiendo."
898,33,1,"いやしと　めぐみの　ちからを　もつ
じあいに　みちた　ポケモン。　はるか
むかし　ガラルに　くんりんしていた。"
898,33,3,"치유와 은총의 힘을 가진
자애로운 포켓몬.
먼 옛날 가라르에 군림했었다."
898,33,4,"擁有治癒與賜恩之力，
且滿懷慈愛的寶可夢。
在遠古時代曾統治伽勒爾。"
898,33,5,"Doté de pouvoirs de guérison et d’abondance,
ce Pokémon miséricordieux régnait sur Galar
il y a fort longtemps."
898,33,6,"Ein warmherziges Pokémon, das über heilende
und segnende Kräfte verfügt. In längst
vergangenen Zeiten herrschte es über Galar."
898,33,7,"Un Pokémon muy compasivo agraciado con el
poder de la curación. Reinó en Galar en tiempos
remotos."
898,33,8,"Portatore di rigogliosità e dotato di poteri
curativi, questo Pokémon compassionevole
regnò su Galar in tempi antichi."
898,33,9,"Calyrex is a merciful Pokémon, capable of
providing healing and blessings. It reigned over
the Galar region in times of yore."
898,33,11,"癒しと　恵みの　力を　もつ
慈愛に　満ちた　ポケモン。　はるか
むかし　ガラルに　君臨していた。"
898,33,12,"拥有治愈与恩泽之力，
满腹慈爱之心的宝可梦。
在很久以前曾统治伽勒尔。"
898,33,14,"Un Pokémon muy compasivo agraciado con el
poder de la curación. Reinó en Galar en tiempos
remotos."
898,34,1,"おおむかしの　ガラルを　すべていた
でんせつの　おう。　こころを　いやし
くさきを　めぶかせる　ちからがある。"
898,34,3,"먼 옛날 가라르를 지배했던
전설의 왕. 마음을 치유하고
초목을 싹 트게 하는 능력이 있다."
898,34,4,"曾在很久以前統治伽勒爾的
傳說之王。擁有治癒心靈，
讓草木發芽的力量。"
898,34,5,"Ce roi légendaire qui a régné sur Galar il y a fort
longtemps possède le pouvoir d’apaiser les cœurs
et de faire germer les plantes."
898,34,6,"Ein legendärer König, der einst Galar regierte.
Coronospa besitzt die Macht, Herzen zu
besänftigen und Pflanzen gedeihen zu lassen."
898,34,7,"Legendario monarca del antiguo Galar. Posee el
poder de sanar el espíritu y de hacer brotar la
vegetación."
898,34,8,"Il re delle leggende che dominò su Galar in un
lontano passato. È in grado di calmare gli animi
e far germogliare la vegetazione."
898,34,9,"Calyrex is known in legend as a king that ruled
over Galar in ancient times. It has the power to
cause hearts to mend and plants to spring forth."
898,34,11,"大昔の　ガラルを　統べていた
伝説の　王。　心を　癒し
草木を　芽吹かせる　力がある。"
898,34,12,"曾经在很久以前统治着
伽勒尔的传说之王。拥有
治愈心灵和让草木发芽的能力。"
898,34,14,"Legendario monarca del antiguo Galar. Posee el
poder de sanar el espíritu y de hacer brotar la
vegetación."
899,39,9,"The black orbs shine with an uncanny light when the Pokémon is
erecting invisible barriers. The fur shed from its beard retains
heat well and is a highly useful material for winter clothing."
900,39,9,"A violent creature that fells towering trees with its crude axes
and shields itself with hard stone. If one should chance upon
this Pokémon in the wilds, one's only recourse is to flee."
901,39,9,"I believe it was Hisui's swampy terrain that gave Ursaluna its
burly physique and newfound capacity to manipulate peat
at will."
902,39,9,"Clads itself in the souls of comrades that perished before
fulfilling their goals of journeying upstream. No other species
throughout all Hisui's rivers is Basculegion's equal."
903,39,9,"Because of Sneasler's virulent poison and daunting physical
prowess, no other species could hope to best it on the frozen
highlands. Preferring solitude, this species does not form packs."
904,39,9,"Its lancelike spikes and savage temperament have earned it the
nickname ”sea fiend.” It slurps up poison to nourish itself."
905,39,9,"When it flies to this land from across the sea, the bitter winter
comes to an end. According to legend, this Pokémon's love
gives rise to the budding of fresh life across Hisui."
906,40,9,Its fluffy fur is similar in composition to plants. This Pokémon frequently washes its face to keep it from drying out.
906,41,9,The sweet scent its body gives off mesmerizes those around it. The scent grows stronger when this Pokémon is in the sun.
907,40,9,"Floragato deftly wields the vine hidden beneath its long fur, slamming the hard flower bud against its opponents."
907,41,9,"The hardness of Floragato’s fur depends on the Pokémon’s mood. When Floragato is prepared to battle, its fur becomes pointed and needle sharp."
908,40,9,"This Pokémon uses the reflective fur lining its cape to camouflage the stem of its flower, creating the illusion that the flower is floating."
908,41,9,"With skillful misdirection, it rigs foes with pollen-packed flower bombs. Meowscarada sets off the bombs before its foes realize what’s going on."
909,40,9,It lies on warm rocks and uses the heat absorbed by its square-shaped scales to create fire energy.
909,41,9,"Its flame sac is small, so energy is always leaking out. This energy is released from the dent atop Fuecoco’s head and flickers to and fro."
910,40,9,The combination of Crocalor’s fire energy and overflowing vitality has caused an egg-shaped fireball to appear on the Pokémon’s head.
910,41,9,The valve in Crocalor’s flame sac is closely connected to its vocal cords. This Pokémon utters a guttural cry as it spews flames every which way.
911,40,9,The fiery bird changes shape when Skeledirge sings. Rumor has it that the bird was born when the fireball on Skeledirge’s head gained a soul.
911,41,9,"Skeledirge’s gentle singing soothes the souls of all that hear it. It burns its enemies to a crisp with flames of over 5,400 degrees Fahrenheit."
912,40,9,This Pokémon migrated to Paldea from distant lands long ago. The gel secreted by its feathers repels water and grime.
912,41,9,Its strong legs let it easily swim around in even fast-flowing rivers. It likes to keep things tidy and is prone to overthinking things.
913,40,9,"These Pokémon constantly run through shallow waters to train their legs, then compete with each other to see which of them kicks most gracefully."
913,41,9,The hardworking Quaxwell observes people and Pokémon from various regions and incorporates their movements into its own dance routines.
914,40,9,A single kick from a Quaquaval can send a truck rolling. This Pokémon uses its powerful legs to perform striking dances from far-off lands.
914,41,9,"Dancing in ways that evoke far-away places, this Pokémon mesmerizes all that see it. Flourishes of its decorative water feathers slice into its foes."
915,40,9,It searches for food all day. It possesses a keen sense of smell but doesn’t use it for anything other than foraging.
915,41,9,This Pokémon spurns all but the finest of foods. Its body gives off an herblike scent that bug Pokémon detest.
916,40,9,"Oinkologne is proud of its fine, glossy skin. It emits a concentrated scent from the tip of its tail."
916,41,9,"It entrances female Pokémon with the sweet, alluring scent that wafts from all over its body."
917,40,9,"The ball of threads wrapped around its body is elastic enough to deflect the scythes of Scyther, this Pokémon’s natural enemy."
917,41,9,The thread it secretes from its rear is as strong as wire. The secret behind the thread’s strength is the topic of ongoing research.
918,40,9,It clings to branches and ceilings using its threads and moves without a sound. It takes out its prey before the prey even notices it.
918,41,9,"Spidops covers its territory in tough, sticky threads to set up traps for intruders."
919,40,9,"It has its third set of legs folded up. When it’s in a tough spot, this Pokémon jumps over 30 feet using the strength of its legs."
919,41,9,It’s highly skilled at a fighting style in which it uses its jumping capabilities to dodge incoming attacks while also dealing damage to opponents.
920,40,9,"When it decides to fight all out, it stands on its previously folded legs to enter Showdown Mode. It neutralizes its enemies in short order."
920,41,9,"It uses its normally folded third set of legs when in Showdown Mode. This places a huge burden on its body, so it can’t stay in this mode for long."
921,40,9,It has underdeveloped electric sacs on its cheeks. These sacs can produce electricity only if Pawmi rubs them furiously with the pads on its forepaws.
921,41,9,The pads of its paws are electricity-discharging organs. Pawmi fires electricity from its forepaws while standing unsteadily on its hind legs.
922,40,9,"When its group is attacked, Pawmo is the first to leap into battle, defeating enemies with a fighting technique that utilizes electric shocks."
922,41,9,Pawmo uses a unique fighting technique in which it uses its forepaws to strike foes and zap them with electricity from its paw pads simultaneously.
923,40,9,"This Pokémon normally is slow to react, but once it enters battle, it will strike down its enemies with lightning-fast movements."
923,41,9,Pawmot’s fluffy fur acts as a battery. It can store the same amount of electricity as an electric car.
924,40,9,"Exhibiting great teamwork, they use their incisors to cut pieces out of any material that might be useful for a nest, then make off with them."
924,41,9,The pair sticks together no matter what. They split any food they find exactly in half and then eat it together.
925,40,9,"The two little ones just appeared one day. The group might be a family of related Pokémon, but nobody knows for sure."
925,41,9,"The larger pair protects the little ones during battles. When facing strong opponents, the whole group will join the fight."
926,40,9,This Pokémon is smooth and moist to the touch. Yeast in Fidough’s breath induces fermentation in the Pokémon’s vicinity.
926,41,9,"The yeast in Fidough’s breath is useful for cooking, so this Pokémon has been protected by people since long ago."
927,40,9,"The pleasant aroma that emanates from this Pokémon’s body helps wheat grow, so Dachsbun has been treasured by farming villages."
927,41,9,"The surface of this Pokémon’s skin hardens when exposed to intense heat, and its body has an appetizing aroma."
928,40,9,It protects itself from enemies by emitting oil from the fruit on its head. This oil is bitter and astringent enough to make someone flinch.
928,41,9,"This Pokémon converts nutrients into oil, which it stores in the fruit on its head. It can easily go a whole week without eating or drinking."
929,40,9,"Dolliv shares its tasty, fresh-scented oil with others. This species has coexisted with humans since times long gone."
929,41,9,"It basks in the sun to its heart’s content until the fruits on its head ripen. After that, Dolliv departs from human settlements and goes on a journey."
930,40,9,"This calm Pokémon is very compassionate. It will share its delicious, nutrient-rich oil with weakened Pokémon."
930,41,9,"This Pokémon drives back enemies by launching its rich, aromatic oil at them with enough force to smash a boulder."
931,40,9,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory."
931,41,9,"Green-feathered flocks hold the most sway. When they’re out searching for food in the mornings and evenings, it gets very noisy."
932,40,9,"It was born in a layer of rock salt deep under the earth. This species was particularly treasured in the old days, as they would share precious salt."
932,41,9,"The ground scrapes its body as it travels, causing it to leave salt behind. Salt is constantly being created and replenished inside Nacli’s body."
933,40,9,This Pokémon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey’s body.
933,41,9,It compresses rock salt inside its body and shoots out hardened salt pellets with enough force to perforate an iron sheet.
934,40,9,Garganacl will rub its fingertips together and sprinkle injured Pokémon with salt. Even severe wounds will promptly heal afterward.
934,41,9,"Many Pokémon gather around Garganacl, hoping to lick at its mineral-rich salt."
935,40,9,"Burnt charcoal came to life and became a Pokémon. Possessing a fiery fighting spirit, Charcadet will battle even tough opponents."
935,41,9,"Its firepower increases when it fights, reaching over 1,800 degrees Fahrenheit. It likes berries that are rich in fat."
936,40,9,Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokémon is incredibly loyal.
936,41,9,"This Pokémon clads itself in armor that has been fortified by psychic and fire energy, and it shoots blazing fireballs."
937,40,9,The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.
937,41,9,An old set of armor steeped in grudges caused this Pokémon’s evolution. Ceruledge cuts its enemies to pieces without mercy.
938,40,9,"Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies."
938,41,9,"It floats using the electricity stored in its body. When thunderclouds are around, Tadbulb will float higher off the ground."
939,40,9,"When this Pokémon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity."
939,41,9,What appear to be eyeballs are actually organs for discharging the electricity generated by Bellibolt’s belly-button dynamo.
940,40,9,"When its wings catch the wind, the bones within produce electricity. This Pokémon dives into the ocean, catching prey by electrocuting them."
940,41,9,"These Pokémon make their nests on coastal cliffs. The nests have a strange, crackling texture, and they’re a popular delicacy."
941,40,9,"Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this Pokémon can fly over 430 miles in a day."
941,41,9,"It uses its throat sac to store electricity generated by its wings. There’s hardly any oil in its feathers, so it is a poor swimmer."
942,40,9,"It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiff’s face."
942,41,9,"Its well-developed jaw and fangs are strong enough to crunch through boulders, and its thick fat makes for an excellent defense."
943,40,9,This Pokémon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.
943,41,9,"Mabosstiff loves playing with children. Though usually gentle, it takes on an intimidating look when protecting its family."
944,40,9,"Though usually a mellow Pokémon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire."
944,41,9,"To keep enemies away from its territory, it paints markings around its nest using a poisonous liquid that has an acrid odor."
945,40,9,The color of the poisonous saliva depends on what the Pokémon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.
945,41,9,"Each Grafaiai paints its own individual pattern, and it will paint that same pattern over and over again throughout its life."
946,40,9,A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokémon.
946,41,9,"Not even Bramblin knows where it is headed as it tumbles across the wilderness, blown by the wind. It loathes getting wet."
947,40,9,"It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it."
947,41,9,"Brambleghast wanders around arid regions. On rare occasions, mass outbreaks of these Pokémon will bury an entire town."
948,40,9,Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.
948,41,9,"Though it looks like Tentacool, Toedscool is a completely different species. Its legs may be thin, but it can run at a speed of 30 mph."
949,40,9,These Pokémon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.
949,41,9,"It coils its 10 tentacles around prey and sucks out their nutrients, causing the prey pain. The folds along the rim of its head are a popular delicacy."
950,40,9,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can’t remain in this position for long because its blood rushes to its head."
950,41,9,"This Pokémon lives on sheer cliffs. It sidesteps opponents’ attacks, then lunges for their weak spots with its claws."
951,40,9,"The more sunlight this Pokémon bathes in, the more spicy chemicals are produced by its body, and thus the spicier its moves become."
951,41,9,Traditional Paldean dishes can be extremely spicy because they include the shed front teeth of Capsakid among their ingredients.
952,40,9,The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.
952,41,9,"The green head has turned vicious due to the spicy chemicals stimulating its brain. Once it goes on a rampage, there is no stopping it."
953,40,9,This Pokémon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.
953,41,9,It rolls its mud ball around while the energy it needs for evolution matures. Eventually the time comes for it to evolve.
954,40,9,"The body that supports the ball barely moves. Therefore, it is thought that the true body of this Pokémon is actually inside the ball."
954,41,9,An infant sleeps inside the ball. Rabsca rolls the ball soothingly with its legs to ensure the infant sleeps comfortably.
955,40,9,Flittle’s toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon’s belly.
955,41,9,"It spends its time running around wastelands. If anyone steals its beloved berries, it will chase them down and exact its revenge."
956,40,9,"It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament."
956,41,9,It emits psychic power from the gaps between its multicolored frills and sprints at speeds greater than 120 mph.
957,40,9,"It swings its handmade hammer around to protect itself, but the hammer is often stolen by Pokémon that eat metal."
957,41,9,This Pokémon pounds iron scraps together to make a hammer. It will remake the hammer again and again until it’s satisfied with the result.
958,40,9,"This Pokémon will attack groups of Pawniard and Bisharp, gathering metal from them in order to create a large and sturdy hammer."
958,41,9,These Pokémon make their homes in piles of scrap metal. They test the strength of each other’s hammers by smashing them together.
959,40,9,"This intelligent Pokémon has a very daring disposition. It knocks rocks into the sky with its hammer, aiming for flying Corviknight."
959,41,9,"The hammer tops 220 pounds, yet it gets swung around easily by Tinkaton as it steals whatever it pleases and carries its plunder back home."
960,40,9,This Pokémon can pick up the scent of a Veluza just over 65 feet away and will hide itself in the sand.
960,41,9,"Though it looks like Diglett, Wiglett is an entirely different species. The resemblance seems to be a coincidental result of environmental adaptation."
961,40,9,"It has a vicious temperament, contrary to what its appearance may suggest. It wraps its long bodies around prey, then drags the prey into its den."
961,41,9,"A variety of fish Pokémon, Wugtrio was once considered to be a regional form of Dugtrio."
962,40,9,"It gathers things up in an apron made from shed feathers added to the Pokémon’s chest feathers, then drops those things from high places for fun."
962,41,9,"Bombirdier uses the apron on its chest to bundle up food, which it carries back to its nest. It enjoys dropping things that make loud noises."
963,40,9,It likes playing with others of its kind using the water ring on its tail. It uses ultrasonic waves to sense the emotions of other living creatures.
963,41,9,Its water ring is made from seawater mixed with a sticky fluid that Finizen secretes from its blowhole.
964,40,9,This Pokémon changes its appearance if it hears its allies calling for help. Palafin will never show anybody its moment of transformation.
964,41,9,"Its physical capabilities are no different than a Finizen’s, but when its allies are in danger, it transforms and powers itself up."
965,40,9,It is said that this Pokémon was born when an unknown poison Pokémon entered and inspirited an engine left at a scrap-processing factory.
965,41,9,The steel section is Varoom’s actual body. This Pokémon clings to rocks and converts the minerals within into energy to fuel its activities.
966,40,9,It creates a gas out of poison and minerals from rocks. It then detonates the gas in its cylinders—now numbering eight—to generate energy.
966,41,9,Revavroom viciously threatens others with the sound of its exhaust. It sticks its tongue out from its cylindrical mouth and sprays toxic fluids.
967,40,9,"Apparently Cyclizar has been allowing people to ride on its back since ancient times. Depictions of this have been found in 10,000-year-old murals."
967,41,9,It can sprint at over 70 mph while carrying a human. The rider’s body heat warms Cyclizar’s back and lifts the Pokémon’s spirit.
968,40,9,"When attacked, this Pokémon will wield the tendrils on its body like fists and pelt the opponent with a storm of punches."
968,41,9,This Pokémon lives in arid deserts. It maintains its metal body by consuming iron from the soil.
969,40,9,It absorbs nutrients from cave walls. The petals it wears are made of crystallized poison.
969,41,9,Glimmet’s toxic mineral crystals look just like flower petals. This Pokémon scatters poisonous powder like pollen to protect itself.
970,40,9,"When this Pokémon detects danger, it will open up its crystalline petals and fire beams from its conical body."
970,41,9,Glimmora’s petals are made of crystallized poison energy. It has recently become evident that these petals resemble Tera Jewels.
971,40,9,It is said that a dog Pokémon that died in the wild without ever interacting with a human was reborn as this Pokémon.
971,41,9,"This friendly Pokémon doesn’t like being alone. Pay it even the slightest bit of attention, and it will follow you forever."
972,40,9,"Houndstone spends most of its time sleeping in graveyards. Among all the dog Pokémon, this one is most loyal to its master."
972,41,9,A lovingly mourned Pokémon was reborn as Houndstone. It doesn’t like anyone touching the protuberance atop its head.
973,40,9,This Pokémon apparently ties the base of its neck into a knot so that energy stored in its belly does not escape from its beak.
973,41,9,"Thanks to a behavior of theirs known as “synchronizing,” an entire flock of these Pokémon can attack simultaneously in perfect harmony."
974,40,9,This species left the ocean and began living on land a very long time ago. It seems to be closely related to Wailmer.
974,41,9,It lives in frigid regions in pods of five or so individuals. It loves the minerals found in snow and ice.
975,40,9,"This Pokémon wanders around snowy, icy areas. It protects its body with powerful muscles and a thick layer of fat under its skin."
975,41,9,"Ice energy builds up in the horn on its upper jaw, causing the horn to reach cryogenic temperatures that freeze its surroundings."
976,40,9,"When Veluza discards unnecessary flesh, its mind becomes honed and its psychic power increases. The spare flesh has a mild but delicious flavor."
976,41,9,"Veluza has excellent regenerative capabilities. It sheds spare flesh from its body to boost its agility, then charges at its prey."
977,40,9,"This Pokémon is a glutton, but it’s bad at getting food. It teams up with a Tatsugiri to catch prey."
977,41,9,"It treats Tatsugiri like its boss and follows it loyally. Though powerful, Dondozo is apparently not very smart."
978,40,9,This is a small dragon Pokémon. It lives inside the mouth of Dondozo to protect itself from enemies on the outside.
978,41,9,"Tatsugiri is an extremely cunning Pokémon. It feigns weakness to lure in prey, then orders its partner to attack."
979,40,9,"When its anger rose beyond a critical point, this Pokémon gained power that is unfettered by the limits of its physical body."
979,41,9,It imbues its fists with the power of the rage that it kept hidden in its heart. Opponents struck by these imbued fists will be shattered to their core.
980,40,9,"When attacked, this Pokémon will retaliate by sticking thick spines out from its body. It’s a risky move that puts everything on the line."
980,41,9,It lives at the bottom of ponds and swamps. It will carry Wooper on its back and ferry them across water from one shore to the other.
981,40,9,"Now that the brain waves from the head and tail are synced up, the psychic power of this Pokémon is 10 times stronger than Girafarig’s."
981,41,9,The hardened head from the tail protects the head of the main body as Farigiraf whips its long neck around to headbutt enemies.
982,40,9,This Pokémon uses its hard tail to make its nest by boring holes into bedrock deep underground. The nest can reach lengths of over six miles.
982,41,9,"It drives enemies out of its nest by sucking in enough air to fill its long, narrow lungs, then releasing the air in an intense blast."
983,40,9,Only a Bisharp that stands above all others in its vast army can evolve into Kingambit.
983,41,9,"Though it commands a massive army in battle, it’s not skilled at devising complex strategies. It just uses brute strength to keep pushing."
984,40,9,Sightings of this Pokémon have occurred in recent years. The name Great Tusk was taken from a creature listed in a certain book.
984,41,9,"This creature resembles a mysterious Pokémon that, according to a paranormal magazine, has lived since ancient times."
985,40,9,There has been only one reported sighting of this Pokémon. It resembles a mysterious creature depicted in an old expedition journal.
985,41,9,It resembles a mysterious Pokémon described in a paranormal magazine as a Jigglypuff from one billion years ago.
986,40,9,It is possible that the creature listed as Brute Bonnet in a certain book could actually be this Pokémon.
986,41,9,It bears a slight resemblance to a Pokémon described in a dubious magazine as a cross between a dinosaur and a mushroom.
987,40,9,"This Pokémon has characteristics similar to those of Flutter Mane, a creature mentioned in a certain book."
987,41,9,"It has similar features to a ghostly pterosaur that was covered in a paranormal magazine, but the two have little else in common."
